LECROYWR640Zi	640	Waveform
Segments	1	SegmentSize	25002
Segment	TrigTime	TimeSinceSegment1
#1	08-Nov-2019 23:15:25	0                 
Time	Ampl
-2.6603203e-006	-0.0118763
-2.6599203e-006	0.00218448
-2.6595203e-006	0.00218448
-2.6591203e-006	-0.00484589
-2.6587203e-006	0.00218448
-2.6583203e-006	0.00921485
-2.6579203e-006	0.00921485
-2.6575203e-006	-0.00484589
-2.6571203e-006	-0.0118763
-2.6567203e-006	-0.00484589
-2.6563203e-006	-0.0118763
-2.6559203e-006	0.00218448
-2.6555203e-006	0.00921485
-2.6551203e-006	-0.00484589
-2.6547203e-006	0.00218448
-2.6543203e-006	0.0162452
-2.6539203e-006	0.00218448
-2.6535203e-006	0.00218448
-2.6531203e-006	0.00218448
-2.6527203e-006	-0.00484589
-2.6523203e-006	0.0162452
-2.6519203e-006	0.00218448
-2.6515203e-006	0.0162452
-2.6511203e-006	0.0232756
-2.6507203e-006	0.00218448
-2.6503203e-006	0.00921485
-2.6499203e-006	0.00921485
-2.6495203e-006	-0.00484589
-2.6491203e-006	0.0162452
-2.6487203e-006	0.0162452
-2.6483203e-006	0.00218448
-2.6479203e-006	0.00218448
-2.6475203e-006	0.00218448
-2.6471203e-006	0.00921485
-2.6467203e-006	0.0162452
-2.6463203e-006	-0.00484589
-2.6459203e-006	0.00921485
-2.6455203e-006	0.00218448
-2.6451203e-006	0.00218448
-2.6447203e-006	0.00218448
-2.6443203e-006	0.00218448
-2.6439203e-006	0.0162452
-2.6435203e-006	0.00218448
-2.6431203e-006	-0.0118763
-2.6427203e-006	-0.00484589
-2.6423203e-006	0.00218448
-2.6419203e-006	0.00218448
-2.6415203e-006	0.00218448
-2.6411203e-006	-0.00484589
-2.6407203e-006	0.0162452
-2.6403203e-006	0.00921485
-2.6399203e-006	0.00218448
-2.6395203e-006	0.0162452
-2.6391203e-006	0.00218448
-2.6387203e-006	0.00218448
-2.6383203e-006	0.00218448
-2.6379203e-006	-0.00484589
-2.6375203e-006	0.00921485
-2.6371203e-006	0.00218448
-2.6367203e-006	0.00218448
-2.6363203e-006	0.00218448
-2.6359203e-006	0.0162452
-2.6355203e-006	0.00218448
-2.6351203e-006	0.00921485
-2.6347203e-006	0.00218448
-2.6343203e-006	-0.00484589
-2.6339203e-006	0.00921485
-2.6335203e-006	0.00218448
-2.6331203e-006	0.00921485
-2.6327203e-006	-0.00484589
-2.6323203e-006	0.00218448
-2.6319203e-006	0.00921485
-2.6315203e-006	0.00218448
-2.6311203e-006	0.00218448
-2.6307203e-006	0.00921485
-2.6303203e-006	0.00921485
-2.6299203e-006	0.0162452
-2.6295203e-006	0.00218448
-2.6291203e-006	0.00218448
-2.6287203e-006	0.00921485
-2.6283203e-006	0.00218448
-2.6279203e-006	0.0162452
-2.6275203e-006	-0.00484589
-2.6271203e-006	0.00218448
-2.6267203e-006	-0.00484589
-2.6263203e-006	0.00921485
-2.6259203e-006	0.00921485
-2.6255203e-006	0.0162452
-2.6251203e-006	0.00218448
-2.6247203e-006	0.0162452
-2.6243203e-006	0.00218448
-2.6239203e-006	-0.00484589
-2.6235203e-006	0.00218448
-2.6231203e-006	0.00921485
-2.6227203e-006	0.00921485
-2.6223203e-006	-0.0118763
-2.6219203e-006	-0.00484589
-2.6215203e-006	0.00218448
-2.6211203e-006	0.00921485
-2.6207203e-006	-0.0118763
-2.6203203e-006	0.00921485
-2.6199203e-006	-0.00484589
-2.6195203e-006	0.00921485
-2.6191203e-006	-0.0118763
-2.6187203e-006	-0.00484589
-2.6183203e-006	0.0162452
-2.6179203e-006	0.00921485
-2.6175203e-006	0.00921485
-2.6171203e-006	0.0162452
-2.6167203e-006	0.00921485
-2.6163203e-006	0.0162452
-2.6159203e-006	0.00218448
-2.6155203e-006	0.00921485
-2.6151203e-006	0.0162452
-2.6147203e-006	0.00921485
-2.6143203e-006	-0.00484589
-2.6139203e-006	0.00921485
-2.6135203e-006	0.00218448
-2.6131203e-006	0.00218448
-2.6127203e-006	-0.00484589
-2.6123203e-006	-0.0118763
-2.6119203e-006	0.00218448
-2.6115203e-006	0.00218448
-2.6111203e-006	-0.0118763
-2.6107203e-006	0.00921485
-2.6103203e-006	0.00218448
-2.6099203e-006	0.00921485
-2.6095203e-006	0.00218448
-2.6091203e-006	-0.00484589
-2.6087203e-006	0.0162452
-2.6083203e-006	0.00218448
-2.6079203e-006	0.00921485
-2.6075203e-006	-0.00484589
-2.6071203e-006	-0.00484589
-2.6067203e-006	0.0162452
-2.6063203e-006	0.00218448
-2.6059203e-006	0.00218448
-2.6055203e-006	0.00218448
-2.6051203e-006	0.00921485
-2.6047203e-006	0.00921485
-2.6043203e-006	0.0162452
-2.6039203e-006	0.00218448
-2.6035203e-006	0.00921485
-2.6031203e-006	-0.0118763
-2.6027203e-006	0.00218448
-2.6023203e-006	-0.0118763
-2.6019203e-006	0.00921485
-2.6015203e-006	-0.00484589
-2.6011203e-006	-0.00484589
-2.6007203e-006	0.00218448
-2.6003203e-006	0.00218448
-2.5999203e-006	0.00218448
-2.5995203e-006	0.00218448
-2.5991203e-006	0.00218448
-2.5987203e-006	-0.00484589
-2.5983203e-006	-0.00484589
-2.5979203e-006	0.00921485
-2.5975203e-006	0.00218448
-2.5971203e-006	-0.00484589
-2.5967203e-006	0.00218448
-2.5963203e-006	-0.00484589
-2.5959203e-006	0.00921485
-2.5955203e-006	0.00218448
-2.5951203e-006	-0.0118763
-2.5947203e-006	0.0162452
-2.5943203e-006	-0.00484589
-2.5939203e-006	0.00921485
-2.5935203e-006	0.00218448
-2.5931203e-006	-0.00484589
-2.5927203e-006	0.00218448
-2.5923203e-006	0.00218448
-2.5919203e-006	-0.00484589
-2.5915203e-006	0.00921485
-2.5911203e-006	-0.00484589
-2.5907203e-006	-0.00484589
-2.5903203e-006	-0.00484589
-2.5899203e-006	-0.00484589
-2.5895203e-006	0.00218448
-2.5891203e-006	0.00921485
-2.5887203e-006	0.00218448
-2.5883203e-006	0.00921485
-2.5879203e-006	-0.0118763
-2.5875203e-006	-0.00484589
-2.5871203e-006	-0.00484589
-2.5867203e-006	-0.00484589
-2.5863203e-006	-0.00484589
-2.5859203e-006	0.00218448
-2.5855203e-006	-0.00484589
-2.5851203e-006	0.00218448
-2.5847203e-006	0.00218448
-2.5843203e-006	0.00218448
-2.5839203e-006	0.00218448
-2.5835203e-006	-0.0118763
-2.5831203e-006	0.00218448
-2.5827203e-006	0.00218448
-2.5823203e-006	-0.00484589
-2.5819203e-006	0.0162452
-2.5815203e-006	0.00218448
-2.5811203e-006	0.00921485
-2.5807203e-006	0.00921485
-2.5803203e-006	-0.0118763
-2.5799203e-006	0.00218448
-2.5795203e-006	0.00218448
-2.5791203e-006	0.00218448
-2.5787203e-006	0.0162452
-2.5783203e-006	0.00218448
-2.5779203e-006	0.00921485
-2.5775203e-006	0.0162452
-2.5771203e-006	0.00218448
-2.5767203e-006	0.00218448
-2.5763203e-006	0.00921485
-2.5759203e-006	-0.0118763
-2.5755203e-006	0.00218448
-2.5751203e-006	-0.00484589
-2.5747203e-006	0.00218448
-2.5743203e-006	-0.00484589
-2.5739203e-006	0.00921485
-2.5735203e-006	0.00218448
-2.5731203e-006	-0.00484589
-2.5727203e-006	0.00218448
-2.5723203e-006	0.00921485
-2.5719203e-006	0.00218448
-2.5715203e-006	0.0162452
-2.5711203e-006	0.00218448
-2.5707203e-006	0.00921485
-2.5703203e-006	-0.00484589
-2.5699203e-006	-0.00484589
-2.5695203e-006	-0.00484589
-2.5691203e-006	0.00921485
-2.5687203e-006	0.00218448
-2.5683203e-006	0.00921485
-2.5679203e-006	-0.00484589
-2.5675203e-006	0.00218448
-2.5671203e-006	0.0162452
-2.5667203e-006	0.00218448
-2.5663203e-006	0.00921485
-2.5659203e-006	0.00218448
-2.5655203e-006	0.00218448
-2.5651203e-006	0.00218448
-2.5647203e-006	0.00218448
-2.5643203e-006	0.00218448
-2.5639203e-006	0.00218448
-2.5635203e-006	-0.0118763
-2.5631203e-006	0.00218448
-2.5627203e-006	0.00921485
-2.5623203e-006	0.00218448
-2.5619203e-006	0.00921485
-2.5615203e-006	-0.00484589
-2.5611203e-006	-0.00484589
-2.5607203e-006	0.00218448
-2.5603203e-006	-0.00484589
-2.5599203e-006	0.00921485
-2.5595203e-006	0.0162452
-2.5591203e-006	0.00218448
-2.5587203e-006	0.0232756
-2.5583203e-006	0.00218448
-2.5579203e-006	-0.00484589
-2.5575203e-006	0.00218448
-2.5571203e-006	0.00218448
-2.5567203e-006	-0.0118763
-2.5563203e-006	0.0162452
-2.5559203e-006	0.00218448
-2.5555203e-006	0.00921485
-2.5551203e-006	-0.00484589
-2.5547203e-006	-0.0118763
-2.5543203e-006	0.00921485
-2.5539203e-006	0.00218448
-2.5535203e-006	0.00921485
-2.5531203e-006	0.00218448
-2.5527203e-006	-0.0118763
-2.5523203e-006	0.0162452
-2.5519203e-006	0.00218448
-2.5515203e-006	-0.00484589
-2.5511203e-006	0.0162452
-2.5507203e-006	-0.00484589
-2.5503203e-006	0.00218448
-2.5499203e-006	0.00218448
-2.5495203e-006	0.00218448
-2.5491203e-006	0.00218448
-2.5487203e-006	-0.00484589
-2.5483203e-006	-0.00484589
-2.5479203e-006	0.0162452
-2.5475203e-006	0.00218448
-2.5471203e-006	0.00218448
-2.5467203e-006	0.00921485
-2.5463203e-006	0.00218448
-2.5459203e-006	0.0232756
-2.5455203e-006	0.00921485
-2.5451203e-006	0.00921485
-2.5447203e-006	0.0162452
-2.5443203e-006	0.0162452
-2.5439203e-006	0.00921485
-2.5435203e-006	0.0162452
-2.5431203e-006	0.00921485
-2.5427203e-006	0.0162452
-2.5423203e-006	0.00218448
-2.5419203e-006	0.00921485
-2.5415203e-006	0.00921485
-2.5411203e-006	0.0232756
-2.5407203e-006	0.00921485
-2.5403203e-006	0.00218448
-2.5399203e-006	0.0162452
-2.5395203e-006	0.00921485
-2.5391203e-006	0.00218448
-2.5387203e-006	0.00218448
-2.5383203e-006	0.0162452
-2.5379203e-006	0.0162452
-2.5375203e-006	0.00218448
-2.5371203e-006	0.0162452
-2.5367203e-006	-0.00484589
-2.5363203e-006	0.00218448
-2.5359203e-006	-0.00484589
-2.5355203e-006	0.00921485
-2.5351203e-006	0.00218448
-2.5347203e-006	0.00218448
-2.5343203e-006	0.00921485
-2.5339203e-006	0.00921485
-2.5335203e-006	-0.0118763
-2.5331203e-006	0.00218448
-2.5327203e-006	0.00218448
-2.5323203e-006	0.00218448
-2.5319203e-006	0.00218448
-2.5315203e-006	-0.00484589
-2.5311203e-006	-0.0118763
-2.5307203e-006	-0.00484589
-2.5303203e-006	-0.0118763
-2.5299203e-006	0.00921485
-2.5295203e-006	0.00218448
-2.5291203e-006	-0.0118763
-2.5287203e-006	0.0162452
-2.5283203e-006	0.00218448
-2.5279203e-006	0.00921485
-2.5275203e-006	0.0162452
-2.5271203e-006	0.00218448
-2.5267203e-006	0.00218448
-2.5263203e-006	0.00218448
-2.5259203e-006	0.00218448
-2.5255203e-006	0.0232756
-2.5251203e-006	0.00921485
-2.5247203e-006	0.00218448
-2.5243203e-006	0.0162452
-2.5239203e-006	0.00218448
-2.5235203e-006	0.00218448
-2.5231203e-006	0.00921485
-2.5227203e-006	0.00921485
-2.5223203e-006	0.0162452
-2.5219203e-006	0.0162452
-2.5215203e-006	0.00921485
-2.5211203e-006	0.00921485
-2.5207203e-006	0.00218448
-2.5203203e-006	0.00921485
-2.5199203e-006	0.00218448
-2.5195203e-006	0.00218448
-2.5191203e-006	0.0162452
-2.5187203e-006	0.00218448
-2.5183203e-006	0.00218448
-2.5179203e-006	0.00921485
-2.5175203e-006	0.0162452
-2.5171203e-006	0.0232756
-2.5167203e-006	0.00921485
-2.5163203e-006	0.00921485
-2.5159203e-006	0.00921485
-2.5155203e-006	-0.00484589
-2.5151203e-006	0.00921485
-2.5147203e-006	0.0162452
-2.5143203e-006	-0.00484589
-2.5139203e-006	0.00921485
-2.5135203e-006	-0.00484589
-2.5131203e-006	-0.0118763
-2.5127203e-006	-0.00484589
-2.5123203e-006	-0.0118763
-2.5119203e-006	0.00218448
-2.5115203e-006	0.00218448
-2.5111203e-006	-0.0118763
-2.5107203e-006	0.00218448
-2.5103203e-006	0.00218448
-2.5099203e-006	-0.0118763
-2.5095203e-006	-0.00484589
-2.5091203e-006	0.00921485
-2.5087203e-006	-0.00484589
-2.5083203e-006	-0.00484589
-2.5079203e-006	0.00921485
-2.5075203e-006	0.00921485
-2.5071203e-006	0.00218448
-2.5067203e-006	0.00921485
-2.5063203e-006	0.00921485
-2.5059203e-006	0.0162452
-2.5055203e-006	0.00218448
-2.5051203e-006	0.00921485
-2.5047203e-006	0.0162452
-2.5043203e-006	0.0162452
-2.5039203e-006	0.0162452
-2.5035203e-006	-0.00484589
-2.5031203e-006	0.00921485
-2.5027203e-006	0.00218448
-2.5023203e-006	0.00921485
-2.5019203e-006	0.00218448
-2.5015203e-006	0.00218448
-2.5011203e-006	0.00921485
-2.5007203e-006	-0.00484589
-2.5003203e-006	-0.00484589
-2.4999203e-006	0.00921485
-2.4995203e-006	0.00921485
-2.4991203e-006	0.0162452
-2.4987203e-006	0.00218448
-2.4983203e-006	0.00218448
-2.4979203e-006	-0.00484589
-2.4975203e-006	0.00218448
-2.4971203e-006	-0.00484589
-2.4967203e-006	0.00218448
-2.4963203e-006	0.00218448
-2.4959203e-006	0.00218448
-2.4955203e-006	-0.00484589
-2.4951203e-006	0.00218448
-2.4947203e-006	0.00921485
-2.4943203e-006	0.00218448
-2.4939203e-006	-0.00484589
-2.4935203e-006	0.00921485
-2.4931203e-006	0.00218448
-2.4927203e-006	0.00921485
-2.4923203e-006	0.00218448
-2.4919203e-006	0.00218448
-2.4915203e-006	0.00218448
-2.4911203e-006	0.00218448
-2.4907203e-006	-0.0118763
-2.4903203e-006	-0.0118763
-2.4899203e-006	-0.0118763
-2.4895203e-006	-0.0118763
-2.4891203e-006	-0.0118763
-2.4887203e-006	0.00218448
-2.4883203e-006	0.0232756
-2.4879203e-006	-0.00484589
-2.4875203e-006	0.00218448
-2.4871203e-006	0.00921485
-2.4867203e-006	0.00218448
-2.4863203e-006	0.00921485
-2.4859203e-006	0.00218448
-2.4855203e-006	-0.00484589
-2.4851203e-006	0.0162452
-2.4847203e-006	0.0162452
-2.4843203e-006	-0.00484589
-2.4839203e-006	0.00921485
-2.4835203e-006	0.00921485
-2.4831203e-006	-0.00484589
-2.4827203e-006	0.00921485
-2.4823203e-006	-0.0118763
-2.4819203e-006	-0.00484589
-2.4815203e-006	0.00218448
-2.4811203e-006	-0.00484589
-2.4807203e-006	0.00218448
-2.4803203e-006	-0.00484589
-2.4799203e-006	0.00921485
-2.4795203e-006	0.00218448
-2.4791203e-006	0.00218448
-2.4787203e-006	-0.00484589
-2.4783203e-006	-0.00484589
-2.4779203e-006	-0.0118763
-2.4775203e-006	-0.00484589
-2.4771203e-006	-0.00484589
-2.4767203e-006	-0.00484589
-2.4763203e-006	-0.00484589
-2.4759203e-006	0.00921485
-2.4755203e-006	0.00921485
-2.4751203e-006	0.00921485
-2.4747203e-006	0.00921485
-2.4743203e-006	0.00218448
-2.4739203e-006	0.00921485
-2.4735203e-006	-0.00484589
-2.4731203e-006	0.00921485
-2.4727203e-006	0.00218448
-2.4723203e-006	-0.00484589
-2.4719203e-006	0.00218448
-2.4715203e-006	0.00218448
-2.4711203e-006	-0.00484589
-2.4707203e-006	-0.0189066
-2.4703203e-006	-0.00484589
-2.4699203e-006	0.00921485
-2.4695203e-006	-0.00484589
-2.4691203e-006	-0.00484589
-2.4687203e-006	0.00218448
-2.4683203e-006	-0.00484589
-2.4679203e-006	0.00921485
-2.4675203e-006	0.00218448
-2.4671203e-006	-0.0189066
-2.4667203e-006	-0.00484589
-2.4663203e-006	-0.00484589
-2.4659203e-006	0.0162452
-2.4655203e-006	-0.00484589
-2.4651203e-006	0.00921485
-2.4647203e-006	-0.00484589
-2.4643203e-006	0.00921485
-2.4639203e-006	0.00218448
-2.4635203e-006	0.0162452
-2.4631203e-006	0.00218448
-2.4627203e-006	0.0162452
-2.4623203e-006	0.00218448
-2.4619203e-006	0.00921485
-2.4615203e-006	-0.00484589
-2.4611203e-006	-0.00484589
-2.4607203e-006	0.00921485
-2.4603203e-006	0.00218448
-2.4599203e-006	0.00921485
-2.4595203e-006	0.00218448
-2.4591203e-006	-0.00484589
-2.4587203e-006	0.00218448
-2.4583203e-006	0.00921485
-2.4579203e-006	-0.00484589
-2.4575203e-006	0.0162452
-2.4571203e-006	0.00218448
-2.4567203e-006	0.00218448
-2.4563203e-006	0.00921485
-2.4559203e-006	0.00218448
-2.4555203e-006	0.00218448
-2.4551203e-006	-0.00484589
-2.4547203e-006	0.00218448
-2.4543203e-006	-0.00484589
-2.4539203e-006	-0.00484589
-2.4535203e-006	-0.00484589
-2.4531203e-006	-0.00484589
-2.4527203e-006	0.00921485
-2.4523203e-006	-0.00484589
-2.4519203e-006	0.00921485
-2.4515203e-006	-0.00484589
-2.4511203e-006	0.00218448
-2.4507203e-006	0.00218448
-2.4503203e-006	-0.00484589
-2.4499203e-006	-0.00484589
-2.4495203e-006	-0.0118763
-2.4491203e-006	0.00218448
-2.4487203e-006	-0.0118763
-2.4483203e-006	-0.0118763
-2.4479203e-006	-0.0189066
-2.4475203e-006	-0.00484589
-2.4471203e-006	-0.00484589
-2.4467203e-006	0.00218448
-2.4463203e-006	-0.00484589
-2.4459203e-006	-0.00484589
-2.4455203e-006	0.0162452
-2.4451203e-006	0.00218448
-2.4447203e-006	0.00218448
-2.4443203e-006	0.00218448
-2.4439203e-006	0.00218448
-2.4435203e-006	0.0162452
-2.4431203e-006	-0.00484589
-2.4427203e-006	-0.00484589
-2.4423203e-006	-0.0118763
-2.4419203e-006	-0.00484589
-2.4415203e-006	-0.0118763
-2.4411203e-006	0.00218448
-2.4407203e-006	-0.00484589
-2.4403203e-006	-0.00484589
-2.4399203e-006	-0.0189066
-2.4395203e-006	-0.0118763
-2.4391203e-006	-0.0118763
-2.4387203e-006	-0.00484589
-2.4383203e-006	0.00218448
-2.4379203e-006	0.00218448
-2.4375203e-006	-0.00484589
-2.4371203e-006	0.0162452
-2.4367203e-006	0.00921485
-2.4363203e-006	-0.0118763
-2.4359203e-006	-0.00484589
-2.4355203e-006	0.00218448
-2.4351203e-006	0.00218448
-2.4347203e-006	0.00218448
-2.4343203e-006	0.00218448
-2.4339203e-006	0.00218448
-2.4335203e-006	-0.00484589
-2.4331203e-006	0.00921485
-2.4327203e-006	0.00921485
-2.4323203e-006	0.00921485
-2.4319203e-006	0.00218448
-2.4315203e-006	0.00218448
-2.4311203e-006	0.00218448
-2.4307203e-006	0.00921485
-2.4303203e-006	-0.00484589
-2.4299203e-006	0.00218448
-2.4295203e-006	0.00921485
-2.4291203e-006	0.00218448
-2.4287203e-006	-0.00484589
-2.4283203e-006	0.00218448
-2.4279203e-006	-0.00484589
-2.4275203e-006	0.00921485
-2.4271203e-006	-0.00484589
-2.4267203e-006	-0.00484589
-2.4263203e-006	0.0162452
-2.4259203e-006	0.00218448
-2.4255203e-006	0.00218448
-2.4251203e-006	-0.00484589
-2.4247203e-006	0.00921485
-2.4243203e-006	0.00218448
-2.4239203e-006	-0.00484589
-2.4235203e-006	0.00218448
-2.4231203e-006	0.00921485
-2.4227203e-006	0.00218448
-2.4223203e-006	0.00218448
-2.4219203e-006	0.00921485
-2.4215203e-006	0.00218448
-2.4211203e-006	0.00218448
-2.4207203e-006	-0.00484589
-2.4203203e-006	0.00218448
-2.4199203e-006	0.0162452
-2.4195203e-006	0.0162452
-2.4191203e-006	0.0162452
-2.4187203e-006	0.0232756
-2.4183203e-006	0.00218448
-2.4179203e-006	-0.00484589
-2.4175203e-006	0.00218448
-2.4171203e-006	-0.00484589
-2.4167203e-006	0.0162452
-2.4163203e-006	0.00921485
-2.4159203e-006	0.00921485
-2.4155203e-006	0.00218448
-2.4151203e-006	0.00921485
-2.4147203e-006	0.00921485
-2.4143203e-006	0.00921485
-2.4139203e-006	0.00921485
-2.4135203e-006	0.00218448
-2.4131203e-006	0.00218448
-2.4127203e-006	0.00921485
-2.4123203e-006	0.00921485
-2.4119203e-006	0.00218448
-2.4115203e-006	0.00218448
-2.4111203e-006	0.00921485
-2.4107203e-006	0.00921485
-2.4103203e-006	0.0162452
-2.4099203e-006	0.00218448
-2.4095203e-006	0.0162452
-2.4091203e-006	0.00921485
-2.4087203e-006	0.00218448
-2.4083203e-006	0.0162452
-2.4079203e-006	0.00218448
-2.4075203e-006	-0.00484589
-2.4071203e-006	-0.00484589
-2.4067203e-006	-0.0118763
-2.4063203e-006	-0.0118763
-2.4059203e-006	0.00218448
-2.4055203e-006	-0.00484589
-2.4051203e-006	-0.00484589
-2.4047203e-006	-0.00484589
-2.4043203e-006	-0.00484589
-2.4039203e-006	-0.00484589
-2.4035203e-006	0.00921485
-2.4031203e-006	0.0162452
-2.4027203e-006	0.00218448
-2.4023203e-006	0.030306
-2.4019203e-006	0.0232756
-2.4015203e-006	0.00218448
-2.4011203e-006	0.0162452
-2.4007203e-006	0.00921485
-2.4003203e-006	0.0162452
-2.3999203e-006	-0.0118763
-2.3995203e-006	0.00218448
-2.3991203e-006	-0.00484589
-2.3987203e-006	0.0162452
-2.3983203e-006	0.00218448
-2.3979203e-006	-0.00484589
-2.3975203e-006	0.00218448
-2.3971203e-006	0.00218448
-2.3967203e-006	0.00218448
-2.3963203e-006	0.00921485
-2.3959203e-006	0.0232756
-2.3955203e-006	0.0162452
-2.3951203e-006	0.00921485
-2.3947203e-006	0.00921485
-2.3943203e-006	0.00218448
-2.3939203e-006	0.0162452
-2.3935203e-006	0.00921485
-2.3931203e-006	0.00921485
