LECROYWR640Zi	640	Waveform
Segments	1	SegmentSize	25001
Segment	TrigTime	TimeSinceSegment1
#1	08-Nov-2019 23:15:25	0                 
Time	Ampl
-2.660261e-006	0.00921485
-2.659861e-006	0.00921485
-2.659461e-006	0.0162452
-2.659061e-006	0.0232756
-2.658661e-006	0.0162452
-2.658261e-006	0.0162452
-2.657861e-006	0.0162452
-2.657461e-006	-0.00484589
-2.657061e-006	0.00921485
-2.656661e-006	0.00921485
-2.656261e-006	-0.00484589
-2.655861e-006	0.00921485
-2.655461e-006	0.00218448
-2.655061e-006	0.00921485
-2.654661e-006	0.00921485
-2.654261e-006	0.00921485
-2.653861e-006	0.00921485
-2.653461e-006	0.00218448
-2.653061e-006	0.00921485
-2.652661e-006	0.00921485
-2.652261e-006	0.00218448
-2.651861e-006	0.0162452
-2.651461e-006	0.00218448
-2.651061e-006	-0.00484589
-2.650661e-006	0.00921485
-2.650261e-006	0.00921485
-2.649861e-006	0.00218448
-2.649461e-006	0.00921485
-2.649061e-006	0.00218448
-2.648661e-006	-0.00484589
-2.648261e-006	0.00921485
-2.647861e-006	-0.00484589
-2.647461e-006	0.00921485
-2.647061e-006	0.00218448
-2.646661e-006	0.00218448
-2.646261e-006	0.00218448
-2.645861e-006	0.00921485
-2.645461e-006	-0.0118763
-2.645061e-006	0.00218448
-2.644661e-006	-0.0118763
-2.644261e-006	0.00921485
-2.643861e-006	-0.00484589
-2.643461e-006	-0.0118763
-2.643061e-006	0.00218448
-2.642661e-006	0.00218448
-2.642261e-006	0.00921485
-2.641861e-006	0.00218448
-2.641461e-006	0.00218448
-2.641061e-006	0.00921485
-2.640661e-006	0.00218448
-2.640261e-006	0.00218448
-2.639861e-006	0.00921485
-2.639461e-006	0.00921485
-2.639061e-006	0.00921485
-2.638661e-006	0.00218448
-2.638261e-006	0.0162452
-2.637861e-006	0.00921485
-2.637461e-006	0.00218448
-2.637061e-006	-0.0118763
-2.636661e-006	0.00921485
-2.636261e-006	0.00218448
-2.635861e-006	-0.00484589
-2.635461e-006	0.00921485
-2.635061e-006	-0.0118763
-2.634661e-006	0.00218448
-2.634261e-006	0.00218448
-2.633861e-006	-0.00484589
-2.633461e-006	0.00218448
-2.633061e-006	0.00218448
-2.632661e-006	-0.00484589
-2.632261e-006	-0.00484589
-2.631861e-006	0.00218448
-2.631461e-006	0.00218448
-2.631061e-006	-0.00484589
-2.630661e-006	-0.0118763
-2.630261e-006	0.00921485
-2.629861e-006	0.00218448
-2.629461e-006	0.00218448
-2.629061e-006	0.00921485
-2.628661e-006	-0.00484589
-2.628261e-006	-0.00484589
-2.627861e-006	0.00218448
-2.627461e-006	0.00218448
-2.627061e-006	0.0162452
-2.626661e-006	0.00218448
-2.626261e-006	0.00218448
-2.625861e-006	0.00218448
-2.625461e-006	-0.00484589
-2.625061e-006	0.00921485
-2.624661e-006	-0.0118763
-2.624261e-006	-0.00484589
-2.623861e-006	0.00218448
-2.623461e-006	-0.0118763
-2.623061e-006	-0.0118763
-2.622661e-006	-0.00484589
-2.622261e-006	-0.00484589
-2.621861e-006	-0.00484589
-2.621461e-006	0.00921485
-2.621061e-006	0.00218448
-2.620661e-006	0.00218448
-2.620261e-006	0.00218448
-2.619861e-006	0.00218448
-2.619461e-006	0.00218448
-2.619061e-006	0.00921485
-2.618661e-006	0.00218448
-2.618261e-006	-0.00484589
-2.617861e-006	0.00921485
-2.617461e-006	-0.00484589
-2.617061e-006	0.00218448
-2.616661e-006	-0.0118763
-2.616261e-006	0.00218448
-2.615861e-006	-0.00484589
-2.615461e-006	0.00218448
-2.615061e-006	0.00218448
-2.614661e-006	0.00218448
-2.614261e-006	0.00218448
-2.613861e-006	0.00218448
-2.613461e-006	-0.00484589
-2.613061e-006	0.00921485
-2.612661e-006	0.0162452
-2.612261e-006	0.0162452
-2.611861e-006	0.00921485
-2.611461e-006	0.00921485
-2.611061e-006	0.00218448
-2.610661e-006	-0.0118763
-2.610261e-006	0.00218448
-2.609861e-006	0.0162452
-2.609461e-006	0.00218448
-2.609061e-006	0.0162452
-2.608661e-006	0.00921485
-2.608261e-006	0.00218448
-2.607861e-006	0.00921485
-2.607461e-006	0.00218448
-2.607061e-006	-0.00484589
-2.606661e-006	-0.00484589
-2.606261e-006	-0.0118763
-2.605861e-006	-0.00484589
-2.605461e-006	-0.00484589
-2.605061e-006	0.00218448
-2.604661e-006	0.0162452
-2.604261e-006	0.00218448
-2.603861e-006	0.00218448
-2.603461e-006	0.00218448
-2.603061e-006	0.00218448
-2.602661e-006	0.00218448
-2.602261e-006	0.00921485
-2.601861e-006	-0.00484589
-2.601461e-006	0.00218448
-2.601061e-006	0.0162452
