LECROYWR640Zi	640	Waveform
Segments	1	SegmentSize	25001
Segment	TrigTime	TimeSinceSegment1
#1	08-Nov-2019 23:15:25	0                 
Time	Ampl
-2.6601309e-006	0.00218448
-2.6597309e-006	0.00218448
-2.6593309e-006	0.00921485
-2.6589309e-006	0.00218448
-2.6585309e-006	0.00921485
-2.6581309e-006	0.00218448
-2.6577309e-006	-0.00484589
-2.6573309e-006	0.0162452
-2.6569309e-006	0.00218448
-2.6565309e-006	0.00921485
-2.6561309e-006	-0.00484589
-2.6557309e-006	0.00218448
-2.6553309e-006	0.00218448
-2.6549309e-006	0.0162452
-2.6545309e-006	0.00921485
-2.6541309e-006	0.00218448
-2.6537309e-006	-0.00484589
-2.6533309e-006	0.00218448
-2.6529309e-006	0.00921485
-2.6525309e-006	-0.00484589
-2.6521309e-006	0.00218448
-2.6517309e-006	0.00218448
-2.6513309e-006	0.00218448
-2.6509309e-006	0.00921485
-2.6505309e-006	0.00218448
-2.6501309e-006	0.00921485
-2.6497309e-006	0.00218448
-2.6493309e-006	-0.00484589
-2.6489309e-006	0.00921485
-2.6485309e-006	0.00218448
-2.6481309e-006	0.00921485
-2.6477309e-006	0.00218448
-2.6473309e-006	0.00218448
-2.6469309e-006	0.00218448
-2.6465309e-006	0.00218448
-2.6461309e-006	-0.0189066
-2.6457309e-006	-0.00484589
-2.6453309e-006	0.00218448
-2.6449309e-006	-0.0118763
-2.6445309e-006	-0.00484589
-2.6441309e-006	0.00218448
-2.6437309e-006	0.00218448
-2.6433309e-006	0.00218448
-2.6429309e-006	0.00218448
-2.6425309e-006	0.00218448
-2.6421309e-006	0.00921485
-2.6417309e-006	0.00218448
-2.6413309e-006	0.0162452
-2.6409309e-006	0.00218448
-2.6405309e-006	0.00218448
-2.6401309e-006	0.00921485
-2.6397309e-006	-0.00484589
-2.6393309e-006	0.00921485
-2.6389309e-006	0.0232756
-2.6385309e-006	0.00921485
-2.6381309e-006	0.00921485
-2.6377309e-006	0.00218448
-2.6373309e-006	0.00921485
-2.6369309e-006	0.00921485
-2.6365309e-006	-0.00484589
-2.6361309e-006	-0.00484589
-2.6357309e-006	0.00218448
-2.6353309e-006	-0.00484589
-2.6349309e-006	0.00921485
-2.6345309e-006	0.00218448
-2.6341309e-006	-0.00484589
-2.6337309e-006	-0.00484589
-2.6333309e-006	-0.00484589
-2.6329309e-006	-0.00484589
-2.6325309e-006	-0.00484589
-2.6321309e-006	-0.0118763
-2.6317309e-006	0.00218448
-2.6313309e-006	-0.00484589
-2.6309309e-006	-0.0118763
-2.6305309e-006	0.00218448
-2.6301309e-006	-0.00484589
-2.6297309e-006	-0.00484589
-2.6293309e-006	0.0232756
-2.6289309e-006	0.00921485
-2.6285309e-006	0.0162452
-2.6281309e-006	0.00218448
-2.6277309e-006	0.00921485
-2.6273309e-006	0.0162452
-2.6269309e-006	0.0162452
-2.6265309e-006	0.0162452
-2.6261309e-006	0.00921485
-2.6257309e-006	0.0162452
-2.6253309e-006	0.0162452
-2.6249309e-006	-0.00484589
-2.6245309e-006	-0.00484589
-2.6241309e-006	0.00921485
-2.6237309e-006	0.00921485
-2.6233309e-006	0.00218448
-2.6229309e-006	0.00921485
-2.6225309e-006	-0.00484589
-2.6221309e-006	0.00218448
-2.6217309e-006	0.0162452
-2.6213309e-006	0.00218448
-2.6209309e-006	0.00921485
-2.6205309e-006	0.00921485
-2.6201309e-006	0.00218448
-2.6197309e-006	0.0162452
-2.6193309e-006	0.00218448
-2.6189309e-006	0.00218448
-2.6185309e-006	0.00218448
-2.6181309e-006	-0.00484589
-2.6177309e-006	0.00218448
