LECROYWR640Zi	640	Waveform
Segments	1	SegmentSize	25001
Segment	TrigTime	TimeSinceSegment1
#1	08-Nov-2019 23:15:25	0                 
Time	Ampl
-2.6600738e-006	0.00218448
-2.6596738e-006	0.00921485
-2.6592738e-006	0.00218448
-2.6588738e-006	0.00921485
-2.6584738e-006	-0.00484589
-2.6580738e-006	0.00218448
-2.6576738e-006	0.00218448
-2.6572738e-006	0.0162452
-2.6568738e-006	0.00921485
-2.6564738e-006	-0.00484589
-2.6560738e-006	0.00218448
-2.6556738e-006	0.00921485
-2.6552738e-006	-0.00484589
-2.6548738e-006	-0.00484589
-2.6544738e-006	-0.00484589
-2.6540738e-006	-0.00484589
-2.6536738e-006	-0.0118763
-2.6532738e-006	-0.00484589
-2.6528738e-006	0.00218448
-2.6524738e-006	-0.0118763
-2.6520738e-006	-0.00484589
-2.6516738e-006	0.00218448
-2.6512738e-006	0.00921485
-2.6508738e-006	0.00921485
-2.6504738e-006	-0.00484589
-2.6500738e-006	-0.0118763
-2.6496738e-006	-0.00484589
-2.6492738e-006	0.00921485
-2.6488738e-006	0.00218448
-2.6484738e-006	0.00218448
-2.6480738e-006	0.00218448
-2.6476738e-006	0.00218448
-2.6472738e-006	0.00218448
-2.6468738e-006	0.00218448
-2.6464738e-006	0.00218448
-2.6460738e-006	0.00218448
-2.6456738e-006	-0.0118763
-2.6452738e-006	-0.00484589
-2.6448738e-006	0.00218448
-2.6444738e-006	0.00218448
-2.6440738e-006	-0.00484589
-2.6436738e-006	0.00218448
-2.6432738e-006	-0.00484589
-2.6428738e-006	0.00218448
-2.6424738e-006	0.00921485
-2.6420738e-006	0.00921485
-2.6416738e-006	0.0162452
-2.6412738e-006	0.0162452
-2.6408738e-006	0.00218448
-2.6404738e-006	0.00218448
-2.6400738e-006	0.0162452
-2.6396738e-006	0.00921485
-2.6392738e-006	0.00921485
-2.6388738e-006	0.0162452
-2.6384738e-006	0.00921485
-2.6380738e-006	0.00921485
-2.6376738e-006	-0.00484589
-2.6372738e-006	-0.0118763
-2.6368738e-006	-0.00484589
-2.6364738e-006	0.00218448
-2.6360738e-006	0.00218448
-2.6356738e-006	0.00218448
-2.6352738e-006	-0.00484589
-2.6348738e-006	0.00218448
-2.6344738e-006	-0.00484589
-2.6340738e-006	-0.0189066
-2.6336738e-006	0.00218448
-2.6332738e-006	0.00218448
-2.6328738e-006	-0.00484589
-2.6324738e-006	0.00218448
-2.6320738e-006	0.00921485
-2.6316738e-006	0.00218448
-2.6312738e-006	0.00218448
-2.6308738e-006	-0.00484589
-2.6304738e-006	-0.00484589
-2.6300738e-006	-0.0118763
-2.6296738e-006	-0.0118763
-2.6292738e-006	0.00218448
-2.6288738e-006	0.00921485
-2.6284738e-006	0.0162452
-2.6280738e-006	0.00218448
-2.6276738e-006	-0.0189066
-2.6272738e-006	-0.00484589
-2.6268738e-006	-0.00484589
-2.6264738e-006	-0.00484589
-2.6260738e-006	0.00218448
-2.6256738e-006	0.00218448
-2.6252738e-006	0.00921485
-2.6248738e-006	-0.00484589
-2.6244738e-006	-0.00484589
-2.6240738e-006	0.00218448
-2.6236738e-006	-0.00484589
-2.6232738e-006	-0.00484589
-2.6228738e-006	-0.00484589
-2.6224738e-006	-0.00484589
-2.6220738e-006	0.0162452
-2.6216738e-006	0.00921485
-2.6212738e-006	-0.00484589
-2.6208738e-006	0.00921485
-2.6204738e-006	0.00921485
-2.6200738e-006	0.00218448
-2.6196738e-006	0.0162452
-2.6192738e-006	-0.00484589
-2.6188738e-006	0.00218448
-2.6184738e-006	0.00921485
-2.6180738e-006	0.00921485
-2.6176738e-006	0.0162452
-2.6172738e-006	-0.00484589
-2.6168738e-006	0.00218448
-2.6164738e-006	0.0162452
-2.6160738e-006	0.00921485
-2.6156738e-006	0.00921485
-2.6152738e-006	0.00218448
-2.6148738e-006	-0.00484589
-2.6144738e-006	0.00218448
-2.6140738e-006	0.00218448
-2.6136738e-006	0.00218448
-2.6132738e-006	0.00921485
-2.6128738e-006	0.0162452
-2.6124738e-006	0.00218448
-2.6120738e-006	0.00218448
