LECROYWR640Zi	640	Waveform
Segments	1	SegmentSize	25001
Segment	TrigTime	TimeSinceSegment1
#1	08-Nov-2019 23:30:52	0                 
Time	Ampl
-2.6602279e-006	-0.000731159
-2.6598279e-006	-0.0109252
-2.6594279e-006	-0.000731159
-2.6590279e-006	0.00946288
-2.6586279e-006	0.0196569
-2.6582279e-006	0.00946288
-2.6578279e-006	0.00946288
-2.6574279e-006	-0.000731159
-2.6570279e-006	0.0196569
-2.6566279e-006	-0.0109252
-2.6562279e-006	0.00946288
-2.6558279e-006	0.00946288
-2.6554279e-006	0.00946288
-2.6550279e-006	-0.0109252
-2.6546279e-006	-0.000731159
-2.6542279e-006	0.00946288
-2.6538279e-006	-0.0109252
-2.6534279e-006	-0.0109252
-2.6530279e-006	-0.000731159
-2.6526279e-006	-0.0211192
-2.6522279e-006	0.00946288
-2.6518279e-006	-0.000731159
-2.6514279e-006	-0.000731159
-2.6510279e-006	0.00946288
-2.6506279e-006	-0.0109252
-2.6502279e-006	-0.0109252
-2.6498279e-006	0.00946288
-2.6494279e-006	0.0196569
-2.6490279e-006	0.00946288
-2.6486279e-006	0.00946288
-2.6482279e-006	-0.0109252
-2.6478279e-006	-0.000731159
-2.6474279e-006	0.00946288
-2.6470279e-006	-0.000731159
-2.6466279e-006	-0.000731159
-2.6462279e-006	0.00946288
-2.6458279e-006	-0.000731159
-2.6454279e-006	-0.000731159
-2.6450279e-006	0.00946288
-2.6446279e-006	-0.000731159
-2.6442279e-006	0.00946288
-2.6438279e-006	-0.000731159
-2.6434279e-006	0.00946288
-2.6430279e-006	-0.000731159
-2.6426279e-006	0.00946288
-2.6422279e-006	-0.0109252
-2.6418279e-006	-0.0109252
-2.6414279e-006	-0.000731159
-2.6410279e-006	-0.000731159
-2.6406279e-006	-0.000731159
-2.6402279e-006	-0.000731159
-2.6398279e-006	-0.0109252
-2.6394279e-006	0.00946288
-2.6390279e-006	-0.0109252
-2.6386279e-006	-0.0211192
-2.6382279e-006	-0.0109252
-2.6378279e-006	0.00946288
-2.6374279e-006	-0.0109252
-2.6370279e-006	-0.000731159
-2.6366279e-006	0.00946288
-2.6362279e-006	-0.0109252
-2.6358279e-006	-0.0109252
-2.6354279e-006	0.00946288
-2.6350279e-006	-0.000731159
-2.6346279e-006	-0.0109252
-2.6342279e-006	-0.0109252
-2.6338279e-006	-0.000731159
-2.6334279e-006	-0.0109252
-2.6330279e-006	-0.0109252
-2.6326279e-006	-0.0109252
-2.6322279e-006	0.00946288
