LECROYWR640Zi	640	Waveform
Segments	1	SegmentSize	25001
Segment	TrigTime	TimeSinceSegment1
#1	08-Nov-2019 23:30:53	0                 
Time	Ampl
-2.6601645e-006	0.00946288
-2.6597645e-006	0.00946288
-2.6593645e-006	-0.000731159
-2.6589645e-006	0.00946288
-2.6585645e-006	0.00946288
-2.6581645e-006	-0.000731159
-2.6577645e-006	-0.0109252
-2.6573645e-006	-0.000731159
-2.6569645e-006	-0.0211192
-2.6565645e-006	-0.0109252
-2.6561645e-006	-0.0211192
-2.6557645e-006	0.00946288
-2.6553645e-006	0.00946288
-2.6549645e-006	0.0196569
-2.6545645e-006	-0.000731159
-2.6541645e-006	-0.000731159
-2.6537645e-006	-0.000731159
-2.6533645e-006	-0.000731159
-2.6529645e-006	-0.000731159
-2.6525645e-006	-0.000731159
-2.6521645e-006	-0.000731159
-2.6517645e-006	0.0196569
-2.6513645e-006	-0.0109252
-2.6509645e-006	-0.000731159
-2.6505645e-006	-0.000731159
-2.6501645e-006	-0.000731159
-2.6497645e-006	-0.0109252
-2.6493645e-006	-0.000731159
-2.6489645e-006	-0.0109252
-2.6485645e-006	-0.000731159
-2.6481645e-006	-0.0109252
-2.6477645e-006	-0.0109252
-2.6473645e-006	-0.0109252
-2.6469645e-006	-0.000731159
-2.6465645e-006	-0.0109252
-2.6461645e-006	-0.000731159
-2.6457645e-006	-0.0109252
-2.6453645e-006	0.00946288
-2.6449645e-006	-0.0211192
-2.6445645e-006	-0.000731159
-2.6441645e-006	-0.000731159
-2.6437645e-006	-0.0109252
-2.6433645e-006	-0.0211192
-2.6429645e-006	-0.0211192
-2.6425645e-006	-0.0211192
-2.6421645e-006	-0.000731159
-2.6417645e-006	-0.0109252
-2.6413645e-006	-0.0109252
-2.6409645e-006	0.00946288
-2.6405645e-006	-0.000731159
-2.6401645e-006	-0.000731159
-2.6397645e-006	0.0196569
-2.6393645e-006	0.00946288
-2.6389645e-006	0.00946288
-2.6385645e-006	-0.0109252
-2.6381645e-006	-0.000731159
-2.6377645e-006	0.0196569
-2.6373645e-006	-0.000731159
-2.6369645e-006	0.0196569
-2.6365645e-006	0.00946288
-2.6361645e-006	-0.0109252
-2.6357645e-006	-0.000731159
-2.6353645e-006	-0.0211192
-2.6349645e-006	-0.0211192
-2.6345645e-006	-0.0109252
-2.6341645e-006	-0.000731159
-2.6337645e-006	-0.000731159
-2.6333645e-006	0.00946288
-2.6329645e-006	-0.0109252
-2.6325645e-006	0.029851
-2.6321645e-006	0.00946288
-2.6317645e-006	-0.000731159
-2.6313645e-006	0.0196569
-2.6309645e-006	-0.000731159
-2.6305645e-006	-0.000731159
-2.6301645e-006	-0.000731159
-2.6297645e-006	0.00946288
-2.6293645e-006	0.0196569
-2.6289645e-006	0.00946288
-2.6285645e-006	0.029851
-2.6281645e-006	-0.000731159
-2.6277645e-006	-0.0109252
-2.6273645e-006	-0.000731159
-2.6269645e-006	0.00946288
-2.6265645e-006	0.0196569
-2.6261645e-006	0.00946288
-2.6257645e-006	-0.000731159
-2.6253645e-006	-0.000731159
-2.6249645e-006	-0.0109252
-2.6245645e-006	-0.000731159
-2.6241645e-006	0.00946288
-2.6237645e-006	-0.000731159
-2.6233645e-006	-0.0109252
-2.6229645e-006	-0.000731159
-2.6225645e-006	-0.0211192
-2.6221645e-006	-0.0109252
-2.6217645e-006	-0.000731159
-2.6213645e-006	-0.000731159
-2.6209645e-006	-0.0109252
-2.6205645e-006	-0.000731159
-2.6201645e-006	-0.0109252
-2.6197645e-006	0.00946288
-2.6193645e-006	-0.0109252
-2.6189645e-006	0.00946288
-2.6185645e-006	-0.000731159
-2.6181645e-006	-0.0109252
-2.6177645e-006	-0.0109252
-2.6173645e-006	-0.0109252
-2.6169645e-006	0.00946288
-2.6165645e-006	0.029851
-2.6161645e-006	-0.0211192
-2.6157645e-006	-0.000731159
-2.6153645e-006	0.00946288
-2.6149645e-006	-0.000731159
-2.6145645e-006	-0.000731159
-2.6141645e-006	0.00946288
-2.6137645e-006	0.00946288
-2.6133645e-006	-0.000731159
-2.6129645e-006	0.00946288
-2.6125645e-006	-0.000731159
-2.6121645e-006	-0.0109252
-2.6117645e-006	0.00946288
-2.6113645e-006	-0.0109252
-2.6109645e-006	0.00946288
-2.6105645e-006	-0.000731159
-2.6101645e-006	0.00946288
-2.6097645e-006	-0.0109252
-2.6093645e-006	-0.0109252
-2.6089645e-006	0.00946288
-2.6085645e-006	-0.0109252
-2.6081645e-006	-0.0109252
-2.6077645e-006	0.00946288
