LECROYWR640Zi	640	Waveform
Segments	1	SegmentSize	25001
Segment	TrigTime	TimeSinceSegment1
#1	08-Nov-2019 23:30:52	0                 
Time	Ampl
-2.6602073e-006	0.00946288
-2.6598073e-006	-0.0109252
-2.6594073e-006	0.00946288
-2.6590073e-006	0.00946288
-2.6586073e-006	0.00946288
-2.6582073e-006	0.00946288
-2.6578073e-006	0.00946288
-2.6574073e-006	-0.0109252
-2.6570073e-006	-0.000731159
-2.6566073e-006	-0.0109252
-2.6562073e-006	0.00946288
-2.6558073e-006	0.00946288
-2.6554073e-006	-0.000731159
-2.6550073e-006	-0.000731159
-2.6546073e-006	-0.0109252
-2.6542073e-006	-0.000731159
-2.6538073e-006	-0.000731159
-2.6534073e-006	-0.000731159
-2.6530073e-006	0.00946288
-2.6526073e-006	-0.0109252
-2.6522073e-006	0.0196569
-2.6518073e-006	0.00946288
-2.6514073e-006	-0.000731159
-2.6510073e-006	-0.000731159
-2.6506073e-006	-0.000731159
-2.6502073e-006	-0.0109252
-2.6498073e-006	0.00946288
-2.6494073e-006	0.00946288
-2.6490073e-006	0.00946288
-2.6486073e-006	-0.0109252
-2.6482073e-006	-0.000731159
-2.6478073e-006	-0.000731159
-2.6474073e-006	-0.0109252
-2.6470073e-006	-0.000731159
-2.6466073e-006	0.00946288
-2.6462073e-006	-0.0109252
-2.6458073e-006	0.00946288
-2.6454073e-006	-0.0109252
-2.6450073e-006	0.00946288
-2.6446073e-006	0.00946288
-2.6442073e-006	-0.000731159
-2.6438073e-006	-0.0109252
-2.6434073e-006	-0.000731159
-2.6430073e-006	-0.000731159
-2.6426073e-006	-0.000731159
-2.6422073e-006	-0.0109252
-2.6418073e-006	0.00946288
-2.6414073e-006	0.00946288
-2.6410073e-006	-0.000731159
-2.6406073e-006	-0.000731159
-2.6402073e-006	0.0196569
-2.6398073e-006	-0.0109252
-2.6394073e-006	0.00946288
-2.6390073e-006	-0.000731159
-2.6386073e-006	0.00946288
-2.6382073e-006	-0.000731159
-2.6378073e-006	0.00946288
-2.6374073e-006	-0.000731159
-2.6370073e-006	0.029851
-2.6366073e-006	0.00946288
-2.6362073e-006	0.00946288
-2.6358073e-006	-0.0109252
-2.6354073e-006	-0.000731159
-2.6350073e-006	-0.000731159
