LECROYWR640Zi	640	Waveform
Segments	1	SegmentSize	25001
Segment	TrigTime	TimeSinceSegment1
#1	08-Nov-2019 23:30:52	0                 
Time	Ampl
-2.6601348e-006	0.00946288
-2.6597348e-006	0.00946288
-2.6593348e-006	-0.000731159
-2.6589348e-006	-0.0313133
-2.6585348e-006	-0.0109252
-2.6581348e-006	-0.000731159
-2.6577348e-006	-0.000731159
-2.6573348e-006	-0.0109252
-2.6569348e-006	-0.0109252
-2.6565348e-006	-0.0109252
-2.6561348e-006	-0.0109252
-2.6557348e-006	-0.0109252
-2.6553348e-006	-0.0109252
-2.6549348e-006	-0.0109252
-2.6545348e-006	-0.0109252
-2.6541348e-006	-0.000731159
-2.6537348e-006	-0.0109252
-2.6533348e-006	0.00946288
-2.6529348e-006	-0.0109252
-2.6525348e-006	-0.000731159
-2.6521348e-006	-0.0109252
-2.6517348e-006	-0.0109252
-2.6513348e-006	-0.000731159
-2.6509348e-006	0.0196569
-2.6505348e-006	0.00946288
-2.6501348e-006	0.00946288
-2.6497348e-006	-0.000731159
-2.6493348e-006	-0.000731159
-2.6489348e-006	-0.000731159
-2.6485348e-006	-0.0109252
-2.6481348e-006	-0.000731159
-2.6477348e-006	-0.000731159
-2.6473348e-006	-0.000731159
-2.6469348e-006	-0.0109252
-2.6465348e-006	-0.0211192
-2.6461348e-006	-0.0109252
-2.6457348e-006	-0.000731159
-2.6453348e-006	-0.000731159
-2.6449348e-006	-0.000731159
-2.6445348e-006	0.00946288
-2.6441348e-006	-0.0109252
-2.6437348e-006	0.00946288
-2.6433348e-006	-0.000731159
-2.6429348e-006	-0.000731159
-2.6425348e-006	-0.0109252
-2.6421348e-006	-0.000731159
-2.6417348e-006	0.00946288
-2.6413348e-006	0.00946288
-2.6409348e-006	-0.0109252
-2.6405348e-006	0.00946288
-2.6401348e-006	-0.0109252
-2.6397348e-006	-0.000731159
-2.6393348e-006	-0.0109252
-2.6389348e-006	-0.0109252
-2.6385348e-006	-0.000731159
-2.6381348e-006	0.00946288
