LECROYWR640Zi	640	Waveform
Segments	1	SegmentSize	25001
Segment	TrigTime	TimeSinceSegment1
#1	08-Nov-2019 23:30:53	0                 
Time	Ampl
-2.6600504e-006	-0.000731159
-2.6596504e-006	0.00946288
-2.6592504e-006	0.00946288
-2.6588504e-006	0.0196569
-2.6584504e-006	-0.000731159
-2.6580504e-006	-0.000731159
-2.6576504e-006	-0.000731159
-2.6572504e-006	-0.0109252
-2.6568504e-006	-0.000731159
-2.6564504e-006	0.00946288
-2.6560504e-006	-0.000731159
-2.6556504e-006	0.0196569
-2.6552504e-006	-0.0109252
-2.6548504e-006	-0.000731159
-2.6544504e-006	-0.000731159
-2.6540504e-006	-0.0109252
-2.6536504e-006	-0.0109252
-2.6532504e-006	0.00946288
-2.6528504e-006	-0.0109252
-2.6524504e-006	0.0196569
-2.6520504e-006	-0.0109252
-2.6516504e-006	-0.0109252
-2.6512504e-006	-0.000731159
-2.6508504e-006	-0.000731159
-2.6504504e-006	-0.000731159
-2.6500504e-006	-0.000731159
-2.6496504e-006	-0.000731159
-2.6492504e-006	0.00946288
-2.6488504e-006	-0.000731159
-2.6484504e-006	-0.0109252
-2.6480504e-006	-0.000731159
-2.6476504e-006	-0.000731159
-2.6472504e-006	-0.0109252
-2.6468504e-006	0.00946288
-2.6464504e-006	-0.000731159
-2.6460504e-006	-0.0109252
-2.6456504e-006	-0.0109252
-2.6452504e-006	-0.0109252
-2.6448504e-006	0.00946288
-2.6444504e-006	-0.0109252
-2.6440504e-006	0.00946288
-2.6436504e-006	-0.000731159
-2.6432504e-006	-0.000731159
-2.6428504e-006	0.00946288
-2.6424504e-006	-0.000731159
-2.6420504e-006	-0.000731159
-2.6416504e-006	-0.000731159
-2.6412504e-006	-0.0109252
-2.6408504e-006	-0.000731159
-2.6404504e-006	-0.000731159
-2.6400504e-006	0.00946288
-2.6396504e-006	0.00946288
-2.6392504e-006	0.00946288
-2.6388504e-006	-0.000731159
-2.6384504e-006	-0.0109252
-2.6380504e-006	-0.0109252
-2.6376504e-006	-0.0109252
-2.6372504e-006	-0.000731159
-2.6368504e-006	-0.0109252
-2.6364504e-006	0.00946288
-2.6360504e-006	-0.0109252
-2.6356504e-006	-0.0109252
-2.6352504e-006	-0.000731159
-2.6348504e-006	0.00946288
-2.6344504e-006	-0.0109252
-2.6340504e-006	-0.000731159
-2.6336504e-006	0.00946288
-2.6332504e-006	-0.0109252
-2.6328504e-006	-0.000731159
-2.6324504e-006	0.00946288
-2.6320504e-006	-0.000731159
-2.6316504e-006	-0.000731159
-2.6312504e-006	-0.000731159
-2.6308504e-006	0.0196569
-2.6304504e-006	-0.000731159
-2.6300504e-006	0.0196569
-2.6296504e-006	0.00946288
-2.6292504e-006	0.00946288
-2.6288504e-006	0.00946288
-2.6284504e-006	0.00946288
-2.6280504e-006	-0.000731159
-2.6276504e-006	0.00946288
-2.6272504e-006	-0.000731159
-2.6268504e-006	0.0196569
